survey,id,women,wt_nls_parent,wt_nls_kid,wt_nls_avg
1966,2309,0,324664.3,285834.7,305249.4
1979,2309,0,2261.292,1103.406,1682.349
1979,2310,1,2298.714,1571.52,1935.117
1966,2314,1,223571.3,180319.8,201945.5
1966,2315,1,205216.2,130549,167882.6
1979,2316,0,4450.251,3820.948,4135.6
1966,2318,0,377259.2,399933.8,388596.5
1966,2318,1,337975.9,300456.1,319216
1979,2320,0,3923.987,6255.182,5089.584
1966,2321,1,624150.7,420071.9,522111.3
1979,2322,1,4345.593,3228.663,3787.128
1979,2323,0,1390.301,4380.219,2885.26
1966,2324,0,626570.8,239085,432827.9
1979,2324,1,6426.584,5458.232,5942.408
1966,2325,0,626570.8,297586.8,462078.8
1966,2326,0,609103.6,385895.9,497499.8
1979,2326,0,2390.883,5093.778,3742.331
1966,2327,1,417612.4,717195.6,567404
1979,2327,0,2522.442,4940.003,3731.223
1966,2330,0,277150,328985.8,303067.9
1966,2330,1,127928,131609.4,129768.7
1979,2330,0,2790.971,2988.752,2889.861
1966,2331,0,305892,336911.2,321401.6
1979,2331,0,4754.392,4193.405,4473.898
1966,2337,0,360720.6,483426.6,422073.6
1966,2337,1,124889.5,189136.7,157013.1
1979,2337,1,8759.096,4708.16,6733.628
1966,2341,1,192406.3,143962.2,168184.3
1979,2341,0,2980.504,3743.41,3361.957
1966,2342,0,417467.8,293366.6,355417.2
1979,2342,1,4990.576,3578.042,4284.309
1966,2344,1,635401.6,371763.1,503582.4
1979,2344,0,1451.219,3894.577,2672.898
1966,2345,1,254227,634458.6,444342.8
1979,2345,0,3012.028,4758.205,3885.116
1979,2347,1,2371.772,1828.925,2100.348
1966,2350,1,162196.5,122482.4,142339.5
1979,2351,0,2184.821,1565.175,1874.998
1979,2352,0,915.3758,1852.109,1383.743
1979,2353,0,1518.485,1328.211,1423.348
1966,2355,0,538086.4,724784.7,631435.6
1979,2356,1,555.3771,1099.924,827.6504
1966,2360,1,384895.8,572972.4,478934.1
1966,2362,0,397216.4,357951.1,377583.8
1966,2362,1,411216.4,353183.3,382199.8
1966,2363,0,287768.3,307859.4,297813.9
1966,2363,1,505789.3,515642.3,510715.8
1966,2364,1,437162.9,430958.4,434060.7
1966,2365,0,466939,359982.6,413460.8
1979,2365,0,5624.405,3504.51,4564.458
1966,2366,0,354055.3,334116.2,344085.8
1966,2366,1,281870.4,388543.5,335206.9
1966,2367,0,256817.7,434013.5,345415.6
1966,2368,1,364651.8,607605.9,486128.9
1966,2370,1,504627.1,380627.8,442627.4
1979,2371,0,3104.686,3906.875,3505.78
1966,2372,0,366050.7,312911,339480.9
1979,2372,0,1881.023,1181.023,1531.023
1966,2373,0,412311.5,423850.6,418081.1
1966,2373,1,586750.1,625977.3,606363.8
1979,2376,0,6308.852,4488.083,5398.467
1966,2377,0,337550.6,314802.4,326176.5
1966,2380,1,169784.1,163322.8,166553.4
1979,2380,0,2591.008,5971.9,4281.454
1979,2381,0,6176.922,7903.08,7040.001
1979,2382,0,622.2531,1375.633,998.9429
1966,2383,0,559644.6,412573.8,486109.3
1979,2383,1,413.8994,815.0157,614.4575
1979,2384,0,541.9442,1082.102,812.0233
1966,2386,1,150355.3,106161.3,128258.3
1979,2386,0,711.702,1138.79,925.246
1966,2387,0,617680,398384.7,508032.3
1979,2387,1,1009.792,1285.216,1147.504
1966,2388,1,144281.7,121881.3,133081.5
1966,2390,1,168134,194236.9,181185.5
1966,2391,0,139987.1,123035.8,131511.4
1966,2393,0,126266.8,79615.95,102941.4
1966,2393,1,109169.4,72944.54,91056.97
1979,2395,1,745.1443,999.4204,872.2823
1979,2396,1,902.2076,643.11,772.6588
1979,2397,0,1809.312,2131.679,1970.495
1966,2399,0,410325.3,334121,372223.1
1979,2399,1,3349.658,3492.846,3421.252
1966,2400,1,92641.43,81320.34,86980.88
1979,2400,1,9410.615,4974.191,7192.403
1966,2401,0,148542.8,144368.9,146455.8
1966,2404,0,277611.6,269517.5,273564.5
1966,2407,1,135942.8,120351.5,128147.1
1979,2410,1,30212.99,2570.056,16391.52
1979,2411,1,3468.139,2858.485,3163.312
1979,2412,1,3603.212,4530.576,4066.894
1966,2414,1,290825.3,242802.9,266814.1
1979,2414,1,9229,3177.587,6203.293
1966,2415,1,348800.7,527435.9,438118.3
1979,2415,0,2852.141,5854.763,4353.452
1966,2419,0,234069.9,420970.5,327520.2
1979,2419,0,2491.419,3548.918,3020.168
1966,2420,1,270229.3,295183.1,282706.2
1979,2420,1,4561.477,6691.747,5626.611
1979,2424,1,3674.577,6066.815,4870.696
1979,2426,1,3326.262,3608.021,3467.142
1966,2427,1,88784.61,97273.77,93029.19
1979,2427,0,3176.19,4575.819,3876.004
1966,2428,1,87193.91,87838.39,87516.16
1979,2429,0,9201.196,4079.917,6640.557
1966,2430,0,141060,78428.29,109744.2
1966,2431,0,121180.2,100606.2,110893.2
1966,2432,1,254087.6,178020.3,216054
1979,2435,1,4369.034,5116.86,4742.947
1966,2437,0,359669.1,642747.8,501208.4
1979,2438,0,2289.339,3728.568,3008.954
1966,2439,0,324523.5,279693.3,302108.4
1979,2439,0,1824.379,5788.178,3806.279
1979,2440,0,2079.998,5182.103,3631.05
1966,2442,0,449510.2,333053.9,391282
1979,2443,0,3773.968,5559.813,4666.89
1966,2444,1,288385.6,354130.7,321258.2
1979,2444,1,4170.846,5974.602,5072.724
1966,2447,0,175035.5,561842.1,368438.8
1966,2448,1,427046.8,637860.9,532453.8
1966,2449,1,525260.3,762495.5,643877.9
1966,2450,0,77347.81,93899.61,85623.71
1966,2451,0,126498.1,116345.5,121421.8
1966,2454,1,78612.26,145180.5,111896.4
1979,2454,1,7723.895,6169.167,6946.531
1966,2456,0,116927.4,129932.5,123429.9
1966,2456,1,169603.8,80827.88,125215.9
1979,2456,0,5179.701,6677.324,5928.512
1966,2457,0,104399,91685.21,98042.08
1966,2457,1,220887.9,175777.9,198332.9
1966,2458,0,150925.9,82990.31,116958.1
1979,2459,1,763.3792,930.6689,847.024
1966,2460,1,175225.5,110882.9,143054.2
1966,2461,1,160839.5,180201.7,170520.6
1979,2461,1,1406.989,2637.616,2022.303
1966,2462,0,105282.5,68876.9,87079.69
1966,2463,0,107928.6,82049.63,94989.11
1966,2464,1,352142.8,187451.1,269796.9
1966,2465,0,114331.2,159315.7,136823.4
1979,2465,0,1875.863,4705.439,3290.651
1966,2466,0,111528.1,99301.25,105414.7
1966,2466,1,428821.7,451605.1,440213.4
1979,2466,0,2786.255,3999.533,3392.894
1966,2467,0,241448.7,365222.8,303335.8
1979,2467,0,3081.317,3536.383,3308.85
1966,2468,0,234717.5,473821.9,354269.7
1979,2468,0,1576.241,1316.251,1446.246
1966,2469,1,407341.8,284767.4,346054.6
1966,2470,1,475875.7,649095.5,562485.6
1979,2470,0,3390.041,3043.753,3216.897
1979,2471,1,4702.491,5830.008,5266.25
1966,2473,0,103997.3,61744.79,82871.05
1966,2474,0,107218.1,114269.1,110743.6
1979,2475,0,1800.146,3387.922,2594.034
1966,2476,1,80436.88,62281.1,71358.99
1979,2476,0,2171.26,4998.652,3584.956
1979,2477,0,6143.518,4755.73,5449.624
1979,2479,0,2315.845,4340.829,3328.337
1979,2480,1,3212.422,5054.567,4133.495
1979,2484,1,5122.369,4374.444,4748.406
1979,2485,1,5952.476,5278.06,5615.268
1966,2486,0,83416.71,96551.44,89984.08
1979,2486,0,9902.579,5184.576,7543.578
1966,2487,1,229624.6,224360.7,226992.7
1979,2487,0,7888.778,4455.917,6172.348
1966,2489,0,257607.4,531252.2,394429.8
1979,2491,0,2030.284,5128.667,3579.476
1966,2492,1,189455.7,147296.3,168376
1979,2493,0,4443.433,5596.483,5019.958
1966,2494,1,243890.2,213249.6,228569.9
1979,2497,0,6045.881,5686.413,5866.146
1966,2500,1,300855.3,414255.3,357555.3
1966,2501,0,77588.86,113213.4,95401.13
1966,2502,0,75686.59,112548,94117.3
1966,2503,0,74330.56,111907.2,93118.86
1979,2503,1,21319.4,3017.133,12168.26
1979,2510,1,2143.961,3314.495,2729.228
1979,2511,1,2990.772,4502.004,3746.388
1966,2512,1,503224.8,739930.4,621577.6
1979,2512,1,10719.61,3768.999,7244.303
1979,2513,0,12750.46,7022.608,9886.535
1966,2514,0,107693.3,95393.45,101543.4
1979,2515,1,2428.797,2136.95,2282.873
1966,2516,0,66588.82,100199.8,83394.33
1979,2516,0,1605.046,6441.63,4023.338
1979,2517,0,1829.574,5163.858,3496.716
1979,2520,0,7013.238,6360.488,6686.863
1966,2521,1,314347.4,352204.6,333276
1979,2521,1,4086.275,4101.759,4094.017
1966,2522,1,169607.4,144958.1,157282.8
1979,2524,0,2425.726,5298.805,3862.265
1966,2526,1,160424.7,48602.06,104513.4
1979,2526,0,7790.65,4872.166,6331.408
1966,2527,1,206462.9,124455.3,165459.1
1979,2527,0,9277.492,6169.511,7723.502
1966,2528,0,256110.7,263978.9,260044.8
1979,2528,1,3813.117,4727.75,4270.434
1966,2529,0,248970.2,587187.8,418079
1966,2529,1,372273.8,486809.8,429541.8
1979,2529,1,4023.101,5384.209,4703.655
1979,2530,1,4738.672,7432.397,6085.535
1966,2532,0,68699.25,49126.43,58912.84
1966,2532,1,540871,630503.9,585687.4
1966,2533,0,67014.93,114192.9,90603.89
1979,2533,1,3381.476,4633.979,4007.727
1966,2535,1,463050.9,524332.2,493691.5
1966,2536,0,134789.4,134284,134536.7
1966,2536,1,372971.4,367896.1,370433.7
1966,2537,1,327445.1,491210.6,409327.9
1966,2538,1,290269.8,273277.4,281773.6
1966,2540,0,260075.7,362334.5,311205.1
1979,2540,0,22090.42,4836.831,13463.63
1966,2541,0,373837.9,337839.9,355838.9
1979,2541,0,13787.92,5804.216,9796.068
1979,2542,1,8609.969,3618.608,6114.288
1966,2544,1,470813,248031.3,359422.2
1966,2545,0,385170.4,321209.7,353190.1
1966,2545,1,579092,471489.8,525290.9
1979,2545,0,3822.046,5154.754,4488.4
1966,2546,1,255675.5,445375.6,350525.6
1979,2547,0,1233.377,1857.25,1545.314
1966,2548,0,430723.2,555010.9,492867.1
1966,2548,1,283887,649284.2,466585.6
1979,2548,0,4141.93,5057.118,4599.523
1966,2550,0,355543.1,651812.2,503677.6
1979,2551,1,1727.613,3935.041,2831.327
1966,2552,1,122510.1,121891.7,122200.9
1979,2552,1,2854.919,4053.661,3454.29
1966,2556,1,144153.4,131941.9,138047.7
1966,2557,0,118306.5,109297,113801.8
1979,2557,0,1891.656,3938.957,2915.306
1979,2559,1,5911.211,4920.654,5415.933
1966,2561,0,538145.8,360628.3,449387
1966,2561,1,128527.8,115020.2,121774
1966,2562,0,629923.8,254224,442073.9
1979,2562,0,5659.811,3996.072,4827.941
1966,2563,0,294783.3,272891.9,283837.6
1979,2563,0,3119.558,5826.546,4473.052
1966,2564,0,135824.3,118880.9,127352.6
1966,2565,0,114937.5,122372.7,118655.1
1979,2567,1,33364.49,5401.236,19382.86
1966,2568,0,161633.8,75131.38,118382.6
1979,2570,1,3176.862,6572.533,4874.698
1979,2571,0,5144.854,5141.921,5143.388
1979,2572,0,3497.255,2791.739,3144.497
1966,2574,0,86635.89,93414.68,90025.28
1979,2574,0,1739.829,1514.379,1627.104
1966,2575,0,86635.89,94331.43,90483.66
1966,2576,0,84511.81,91960.19,88236
1966,2579,0,281805.1,315299.3,298552.2
1966,2579,1,90894.19,224588,157741.1
1979,2579,0,6076.655,4487.493,5282.074
1966,2580,0,281805.1,395145.1,338475.1
1979,2581,0,3182.794,4814.729,3998.761
1979,2582,0,4480.256,5253.996,4867.126
1979,2584,0,4159.921,5281.572,4720.747
1979,2588,1,5476.88,4950.574,5213.727
1979,2590,1,2720.177,4574.7,3647.438
1979,2591,1,6815.893,4348.266,5582.079
1979,2592,1,7079.626,5069.608,6074.617
1979,2593,0,713.0369,737.1613,725.0991
1979,2594,0,2845.991,4018.466,3432.228
1966,2595,1,144333.3,200831,172582.1
1966,2597,1,79877.47,56935.46,68406.46
1979,2597,0,1480.72,4924.126,3202.423
1966,2598,1,93316.98,238296.1,165806.5
1979,2598,0,1786.117,4095.453,2940.785
1966,2601,0,142884.2,103159.7,123021.9
1966,2602,0,86630.33,84867.05,85748.69
1979,2602,0,7806.995,3807.625,5807.31
1979,2603,1,6912.388,4815.539,5863.963
1979,2604,0,7342.189,5631.183,6486.687
1966,2607,0,125530.7,92653.11,109091.9
1979,2610,0,2779.277,6004.539,4391.908
1966,2611,0,348526.3,340950.9,344738.6
1966,2611,1,97338.75,35400.93,66369.84
1979,2611,0,2920.597,4541.885,3731.241
1966,2612,0,338810,464410.2,401610.1
1966,2615,1,105623.4,156240.1,130931.7
1979,2615,1,2524.387,6129.653,4327.02
1979,2617,0,1586.295,1619.763,1603.029
1966,2622,0,67724.33,98825.3,83274.81
1979,2622,1,1947.931,5023.386,3485.658
1966,2625,0,73519.92,73775.16,73647.54
1979,2626,1,5299.449,3547.4,4423.424
1979,2629,1,6045.279,3671.589,4858.435
1979,2630,0,6779.72,4695.647,5737.684
1979,2633,0,3064.353,3443.371,3253.862
1966,2636,0,304115.6,363133.3,333624.4
1966,2637,0,304115.6,342382.9,323249.3
1966,2638,0,295637.5,308348.1,301992.8
1966,2639,0,295637.5,391057.3,343347.4
1966,2642,1,149953,100958.4,125455.7
1979,2642,0,2413.914,4852.836,3633.375
1966,2644,1,98082.45,103307,100694.7
1979,2644,0,1170.847,2087.947,1629.397
1966,2646,0,332790.3,371787.2,352288.7
1966,2649,0,349013.4,302540.2,325776.8
1966,2650,0,127996.7,67167.19,97581.92
1979,2650,0,1079.25,1325.677,1202.464
1979,2651,1,755.0787,1115.783,935.4308
1966,2652,0,223336.5,80750.84,152043.7
1979,2652,1,1274.094,1835.438,1554.766
1966,2654,1,242574.8,125032.4,183803.6
1979,2654,1,2016.606,1220.915,1618.76
1966,2655,0,217860.9,133688.8,175774.8
1979,2655,1,2852.937,2201.909,2527.423
1966,2657,0,503652.1,541123.1,522387.6
1966,2658,1,122097.6,212977.2,167537.4
1979,2658,0,2043.353,915.9494,1479.651
1966,2659,1,146535.9,150148,148342
1979,2659,1,2316.749,1755.154,2035.951
1966,2661,1,148411.1,151734,150072.6
1979,2662,1,1222.477,903.9131,1063.195
1979,2663,1,1056.138,1030.42,1043.279
1979,2665,0,1238.483,1475.249,1356.866
1966,2666,1,337115.3,92213.41,214664.3
1979,2666,0,1368.493,1207.79,1288.141
1966,2674,1,136458.9,447383.6,291921.3
1979,2675,1,1069.349,1030.938,1050.143
1966,2676,0,92274.27,109520.7,100897.5
1966,2677,0,138193.6,73001.03,105597.3
1966,2677,1,140800.9,131018.6,135909.7
1979,2677,1,851.942,1295.055,1073.499
1966,2678,0,75535.38,126670.6,101103
1979,2679,1,1801.514,1147.51,1474.512
1966,2680,0,98966.54,91266.88,95116.71
1979,2681,1,2663.378,1328.46,1995.919
1979,2682,0,3751.937,1646.035,2698.986
1966,2689,0,94102.17,113217.5,103659.8
1979,2690,1,1347.409,943.3884,1145.399
1979,2691,1,1375.721,1063.517,1219.619
1966,2694,0,66807.78,136057.1,101432.5
1979,2695,1,742.135,596.6661,669.4006
1979,2696,0,1227.202,1338.748,1282.975
1966,2697,0,128535.1,117843.1,123189.1
1979,2697,0,967.8022,1108.494,1038.148
1966,2705,0,78395.52,101546.3,89970.89
1979,2706,1,1152.725,1041.912,1097.318
1966,2707,0,83612.77,130347.8,106980.3
1979,2707,0,1907.652,1698.099,1802.875
1966,2709,1,545581.8,558766.4,552174.1
1979,2709,1,1258.595,1018.05,1138.323
1979,2710,1,2174.442,1944.119,2059.281
1979,2713,0,2945.947,1850.28,2398.114
1979,2714,0,1619.601,6396.789,4008.195
1966,2717,0,174302.9,117836.2,146069.6
1966,2719,0,116433,80148.9,98290.97
1966,2722,1,544116.8,459529.5,501823.2
1979,2722,1,1406.603,3048.831,2227.717
1966,2723,1,544116.8,580876.1,562496.5
1979,2723,1,2593.556,3334.408,2963.982
1979,2725,0,3623.062,4776.252,4199.657
1979,2727,1,5529.174,5673.061,5601.117
1966,2728,1,371561.4,400800.6,386181
1966,2730,0,389829.1,380031.5,384930.3
1979,2731,1,5386.187,4457.025,4921.606
1966,2732,1,261270.8,369676.3,315473.6
1979,2732,0,3704.22,5389.809,4547.014
1966,2733,1,261270.8,687332.3,474301.6
1966,2734,0,510868.5,293514.8,402191.6
1966,2734,1,375125.1,117951.9,246538.5
1966,2735,1,461397.5,353625.6,407511.6
1966,2736,0,105324.8,75704.4,90514.59
1979,2736,1,4783.847,5453.262,5118.555
1966,2737,0,102742.5,135533.1,119137.8
1966,2738,0,107885.4,85002.11,96443.77
1966,2739,0,104877.3,108046.6,106462
1979,2739,1,595.0559,859.9165,727.4862
1966,2740,0,197040.4,253626.5,225333.4
1979,2743,1,982.3915,1121.161,1051.776
1966,2744,0,271335.8,260176,265755.9
1966,2745,0,100977,129656.4,115316.7
1966,2746,1,140550.4,139269,139909.7
1966,2748,1,124932.4,121378.3,123155.3
1966,2753,0,141856.6,,
1966,2753,1,367313.5,410919.8,389116.6
1966,2754,0,319612.1,306768.5,313190.3
1979,2754,0,2584.023,7016.783,4800.403
1966,2755,0,334643.8,376657,355650.4
1979,2755,0,3949.655,4089.107,4019.381
1979,2758,1,2447.478,7676.803,5062.14
1966,2760,1,580292.4,385242.3,482767.3
1979,2760,0,5330.695,6107.753,5719.224
1966,2762,1,411745.6,437750.8,424748.3
1966,2763,0,438780.7,359922.5,399351.6
1966,2764,0,438780.7,566003.8,502392.2
1966,2765,0,513482.5,322151.3,417816.9
1979,2765,0,7784.39,4952.519,6368.454
1966,2766,0,499167.5,477241.6,488204.6
1979,2766,0,4418.971,5679.873,5049.422
1979,2767,0,6361.763,6034.648,6198.206
1966,2769,0,327779.3,345698.5,336738.9
1966,2769,1,120911.7,182104.1,151507.9
1966,2770,0,285258.1,403815,344536.5
1966,2771,0,277305.6,432754.1,355029.9
1979,2772,0,2307.931,1606.613,1957.272
1979,2773,0,1358.73,1681.59,1520.16
1979,2776,0,3765.859,6493.007,5129.433
1966,2778,0,343910.3,503707.5,423808.9
1979,2780,0,8994.656,6974.94,7984.798
1966,2782,0,99431.59,60297.28,79864.44
1979,2784,1,1813.286,1288.606,1550.946
1966,2786,1,189326,97233.79,143279.9
1979,2786,0,9234.318,6059.343,7646.831
1966,2787,0,84752.27,90234.14,87493.2
1966,2787,1,452263.8,422896.1,437579.9
1979,2787,0,11535.34,6898.354,9216.846
1966,2788,1,395148.2,401612.4,398380.3
1966,2791,0,407169.6,284590.7,345880.2
1966,2794,1,635829.3,410430.7,523130
1979,2795,1,1643.584,1646.15,1644.867
1979,2800,0,6608.685,4787.817,5698.251
1979,2801,0,1272.801,4022.597,2647.699
1979,2802,0,1753.416,3838.194,2795.805
1979,2803,0,1317.7,1246.143,1281.922
1966,2804,1,387686.8,495786.9,441736.8
1979,2804,1,1966.63,945.4672,1456.049
1979,2805,0,1151.482,1422.083,1286.782
1966,2806,1,602916.9,923687,763302
1979,2806,1,8784.889,6339.619,7562.254
1979,2808,1,3229.07,8174.602,5701.836
1979,2810,1,4447.259,4157.488,4302.373
1979,2811,0,4420.701,5104.231,4762.466
1979,2814,1,2223.968,1813.939,2018.953
1966,2815,1,103324.4,101184.5,102254.4
1979,2815,0,2390.952,4655.051,3523.001
1966,2817,0,113408.6,126109.5,119759
1979,2817,1,3066.959,4519.112,3793.036
1966,2818,0,138151.3,84084,111117.6
1966,2819,0,254140.7,286829.8,270485.3
1966,2820,1,101146.2,132243.5,116694.9
1979,2820,0,4130.419,4685.262,4407.841
1966,2821,0,204907.6,337709.9,271308.8
1966,2823,0,470710.5,574921,522815.8
1979,2823,1,7984.505,6328.886,7156.695
1966,2825,0,256930.4,230441.8,243686.1
1966,2826,1,139956.4,148200.6,144078.5
1966,2829,0,383595.7,428073.1,405834.4
1979,2829,1,6067.369,6111.622,6089.495
1966,2830,0,372900.9,613412.3,493156.6
1979,2830,0,4929.419,4533.424,4731.422
1966,2831,1,123232.7,109510,116371.4
1966,2832,1,172782.3,223909.9,198346.1
1979,2832,0,12258.39,5970.111,9114.252
1966,2834,0,450922.9,508228.2,479575.6
1966,2834,1,181620.8,117051.5,149336.2
1966,2835,0,438350.9,523244.5,480797.8
1966,2836,0,353097.3,498975.9,426036.6
1979,2837,0,5874.281,5648.428,5761.354
1979,2838,0,2094.363,7857.388,4975.876
1979,2840,1,6728.276,4631.851,5680.063
1979,2845,0,3239.561,7042.49,5141.025
1966,2846,0,219469,69405.35,144437.2
1966,2847,0,72032.82,78561.56,75297.19
1979,2847,1,4724.017,7933.471,6328.744
1966,2849,0,123566.2,81113.03,102339.6
1979,2850,1,1932.637,2813.378,2373.008
1966,2851,0,129621.7,79562.05,104591.9
1979,2851,0,1823.961,3618.333,2721.147
1966,2853,0,62431.01,87132.77,74781.89
1979,2854,0,2359.298,5497.743,3928.521
1979,2855,1,3440.217,5709.194,4574.706
1979,2857,0,1975.568,5116.719,3546.143
1979,2858,0,1456.251,5502.555,3479.403
1966,2859,0,102126.3,105277,103701.7
1966,2860,0,102126.3,120683.2,111404.8
1979,2860,0,3122.199,5012.515,4067.357
1979,2861,0,5687.764,4691.876,5189.82
1966,2862,0,119308,121266.7,120287.4
1966,2863,0,126644.2,90105.52,108374.8
1979,2863,1,5799.589,4306.598,5053.093
1966,2864,0,100851,127311.3,114081.1
1979,2866,0,1876.126,3244.564,2560.345
1979,2867,1,4922.856,4667.965,4795.411
1966,2868,1,601665.1,452469.1,527067.1
1966,2869,1,636119.8,542978.7,589549.3
1966,2870,1,115021.7,127761.7,121391.7
1979,2870,0,1957.336,3960.668,2959.002
1966,2871,1,183092,183947.8,183519.9
1979,2871,0,1777.477,4309.629,3043.553
1979,2873,0,926.9499,4998.469,2962.709
1966,2874,1,252572.6,148361.4,200467
1966,2875,1,252572.6,149429.4,201001
1979,2884,0,2311.932,1717.498,2014.715
1966,2885,0,457124,401946.5,429535.3
1966,2886,0,444379.2,407468.4,425923.8
1966,2886,1,547417.5,344960.5,446189
1966,2888,0,100588.6,96923.57,98756.06
1979,2889,1,1345.098,2478.314,1911.706
1979,2890,0,1144.955,1900.111,1522.533
1966,2892,1,138144.4,113565.3,125854.8
1979,2892,1,16521.74,3560.133,10040.94
1966,2893,1,171229.3,377558.7,274394
1979,2894,1,1483.472,2790.919,2137.195
1966,2895,0,100070,103469.7,101769.9
1979,2895,0,1755.915,8862.885,5309.4
1966,2896,1,103373.5,110838.3,107105.9
1979,2896,0,2430.969,8406.294,5418.631
1966,2899,1,499098.3,163891.7,331495
1979,2899,1,1459.978,6524.479,3992.229
1979,2903,0,44156.68,6699.197,25427.94
1966,2905,1,412473.2,227386.5,319929.8
1979,2905,0,3925.26,5296.989,4611.125
1966,2906,0,100759,74627.01,87693.02
1979,2906,0,3126.642,2542.966,2834.804
1979,2907,0,24868.01,4017.479,14442.74
1966,2910,0,78548.41,104043.1,91295.78
1979,2910,1,54327.69,7562.414,30945.05
1979,2911,1,1111.381,1110.017,1110.699
1979,2912,0,820.3416,1009.315,914.8282
1966,2913,1,358230.8,401595.4,379913.1
1966,2916,0,288919.9,370014.6,329467.3
1966,2917,0,330654.8,472711.8,401683.3
1966,2918,0,461139.9,357183,409161.4
1979,2920,0,51446.28,6638.891,29042.59
1966,2921,0,264572,266112.8,265342.4
1966,2923,0,240202,478381.9,359291.9
1966,2924,0,240202,352086.7,296144.3
1966,2927,1,384683.5,409726.9,397205.3
1979,2928,1,13084.37,5173.833,9129.103
1966,2932,1,365267.8,522571.8,443919.8
1966,2934,1,95175.21,479527.2,287351.2
1979,2934,1,5597.285,5270.368,5433.827
1966,2936,0,52561.51,129924,91242.76
1966,2936,1,429964.3,354590.9,392277.6
1966,2937,0,72126.1,109557.4,90841.75
1979,2937,0,1331.602,4031.928,2681.765
1979,2938,1,11643.52,3670.656,7657.087
1979,2941,0,35954.02,4825.851,20389.94
1966,2942,1,360649.8,481979.6,421314.7
1979,2942,1,1497.976,1750.439,1624.208
1966,2943,0,67814.06,83752.69,75783.38
1966,2943,1,557445.1,634194.9,595820
1979,2943,1,4286.278,2764.506,3525.392
1966,2944,1,528244.6,548373.8,538309.3
1979,2944,0,460.0547,1622.529,1041.292
1966,2945,0,368040.2,383816.6,375928.4
1979,2945,0,4063.241,3113.24,3588.24
1966,2946,0,357779.9,394604.6,376192.3
1979,2946,1,3139.191,4595.262,3867.227
1966,2947,0,383984.2,444924.5,414454.3
1966,2947,1,450158.2,434164.3,442161.2
1966,2948,0,373279.6,258959.3,316119.4
1966,2949,1,481369.8,427475.4,454422.6
1979,2950,0,10417.26,2957.642,6687.452
1966,2951,0,402739,409126.1,405932.6
1966,2951,1,489179.1,496852.1,493015.6
1979,2952,1,2874.409,4472.138,3673.273
1966,2953,1,533282.4,319841.3,426561.8
1979,2953,0,3547.671,4474.493,4011.082
1979,2954,0,3101.056,5401.73,4251.393
